clientIp, serverIp, query_id, initial_time, query_name, query_rtype, nb_repeats, last_repeat_time, nb_response, first_response_time, cname_count, cname, query_length, response_length, a_val, response_time, repeat_time
192.168.1.102,8.8.8.8,41216,1436233107,bbc.map.fastly.net,A,1,1436233107,1,1436306726,0,,78,94,151.101.52.81, 73619, 0
192.168.1.102,8.8.8.8,16978,343752021,games.nydailynews.com,A,1,343752021,1,343843336,1,nydailynews.arkadiumhosted.com,81,138,72.3.138.109, 91315, 0
192.168.1.102,8.8.8.8,19022,1380355039,mobile.bignewsnetwork.com,A,2,1380449846,2,1380461611,1,bnn-web-1831883867.us-west-2.elb.amazonaws.com,85,174,52.34.154.123, 106572, 94807
192.168.1.102,8.8.8.8,41659,1041659421,fr.reuters.com,A,1,1041659421,1,1041720647,1,fr.reutersmedia.net,74,139,34.248.152.151, 61226, 0
192.168.1.102,8.8.8.8,51512,1399383677,gstaticadssl.l.google.com,AAAA,1,1399383677,1,1399462936,0,,85,113,2607:f8b0:400a:806::2003, 79259, 0
192.168.1.102,8.8.8.8,17429,220778463,scontent.xx.fbcdn.net,A,1,220778463,1,220865985,0,,81,97,31.13.77.12, 87522, 0
192.168.1.102,8.8.8.8,6711,1040938760,lta.reutersmedia.net,A,2,1041033802,2,1041041534,0,,80,208,52.84.21.218, 102774, 95042
192.168.1.102,8.8.8.8,32006,1041042204,lta.reutersmedia.net,AAAA,1,1041042204,1,1041118543,0,,80,161,, 76339, 0
192.168.1.102,8.8.8.8,22853,1324629691,www.twitter.com,A,2,1324722730,2,1324747315,1,twitter.com,75,121,104.244.42.65, 117624, 93039
192.168.1.102,8.8.8.8,8475,1577990675,widget-cdn.rpxnow.com,A,2,1578083357,2,1578110110,0,,81,209,52.84.21.117, 119435, 92682
192.168.1.102,8.8.8.8,6721,694551872,webservices.francetelevisions.fr,A,2,694645373,2,694700105,3,a253.w5.akamai.net,92,233,172.56.140.74, 148233, 93501
192.168.1.102,8.8.8.8,51231,346764418,scontent.xx.fbcdn.net,A,1,346764418,1,346823226,0,,81,97,31.13.77.12, 58808, 0
192.168.1.102,8.8.8.8,52693,1038893588,async01.admantx.com,A,1,1038893588,1,1038987664,0,,79,111,54.235.142.128, 94076, 0
192.168.1.102,8.8.8.8,1941,1578836697,a1254.w7.akamai.net,AAAA,1,1578836697,1,1578890045,0,,79,141,, 53348, 0
192.168.1.102,8.8.8.8,64018,1578209619,widget-cdn.rpxnow.com,AAAA,1,1578209619,1,1578276071,0,,81,165,, 66452, 0
192.168.1.102,8.8.8.8,41061,1397570199,scontent.xx.fbcdn.net,A,1,1397570199,1,1397629082,0,,81,97,31.13.77.12, 58883, 0
192.168.1.102,8.8.8.8,57194,344204715,prod.pinterest.global.map.fastly.net,AAAA,1,344204715,1,344292452,0,,96,157,, 87737, 0
192.168.1.102,8.8.8.8,6508,220866484,scontent.xx.fbcdn.net,AAAA,1,220866484,1,220995908,0,,81,109,2a03:2880:f022:b:face:b00c:0:3, 129424, 0
192.168.1.102,8.8.8.8,53870,123386394,scontent.xx.fbcdn.net,AAAA,1,123386394,1,123441762,0,,81,109,2a03:2880:f022:b:face:b00c:0:3, 55368, 0
192.168.1.102,8.8.8.8,34167,1338802969,scontent.xx.fbcdn.net,A,1,1338802969,1,1338858618,0,,81,97,31.13.77.12, 55649, 0
192.168.1.102,8.8.8.8,63345,513916203,scontent.xx.fbcdn.net,A,1,513916203,1,513994969,0,,81,97,31.13.77.12, 78766, 0
192.168.1.102,8.8.8.8,53408,1020590190,a756.f1.akamai.net,A,1,1020590190,1,1020667684,0,,78,110,165.254.238.217, 77494, 0
192.168.1.102,8.8.8.8,56297,347240212,e10230.g.akamaiedge.net,AAAA,1,347240212,1,347329445,0,,83,144,, 89233, 0
192.168.1.102,8.8.8.8,402,373229751,e9478.x.akamaiedge.net,A,1,373229751,1,373308744,0,,82,98,23.200.94.239, 78993, 0
192.168.1.102,8.8.8.8,48530,1397017866,d15iqksy24647g.cloudfront.net,AAAA,1,1397017866,1,1397082121,0,,89,176,, 64255, 0
192.168.1.102,8.8.8.8,33682,811657208,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,811657208,1,811731365,0,,115,197,, 74157, 0
192.168.1.102,8.8.8.8,8639,1342283803,www.addtoany.com,A,1,1342283803,1,1342370689,0,,76,108,104.20.110.39, 86886, 0
192.168.1.102,8.8.8.8,59222,345764682,ocsp.int-x3.letsencrypt.org,A,1,345764682,1,345862294,2,a771.dscq.akamai.net,87,205,165.254.58.18, 97612, 0
192.168.1.102,8.8.8.8,3343,1041361191,br.reutersmedia.net,AAAA,1,1041361191,1,1041439751,0,,79,160,, 78560, 0
192.168.1.102,8.8.8.8,42819,1397629594,scontent.xx.fbcdn.net,AAAA,1,1397629594,1,1397720928,0,,81,109,2a03:2880:f022:b:face:b00c:0:3, 91334, 0
192.168.1.102,8.8.8.8,25326,1337273889,api.rkd.reuters.com,A,2,1337367235,2,1337408004,0,,79,95,159.220.50.34, 134115, 93346
192.168.1.102,8.8.8.8,38284,182036664,a629.g.akamai.net,A,1,182036664,1,182140399,0,,77,109,172.56.140.83, 103735, 0
192.168.1.102,8.8.8.8,8213,158112151,l.ghostery.com,A,1,158112151,1,158174969,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 62818, 0
192.168.1.102,8.8.8.8,4971,216303001,l.ghostery.com,A,1,216303001,1,216394565,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 91564, 0
192.168.1.102,8.8.8.8,36753,321513366,l.ghostery.com,A,1,321513366,1,321582758,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,54.165.93.73, 69392, 0
192.168.1.102,8.8.8.8,49893,124799924,abcnews.go.com,A,1,124799924,1,124874615,1,abcnews.gns.go.com,74,116,68.71.209.235, 74691, 0
192.168.1.102,8.8.8.8,43038,181819248,abcnews.go.com,A,1,181819248,1,181936948,1,abcnews.gns.go.com,74,116,68.71.209.235, 117700, 0
192.168.1.102,8.8.8.8,29834,343822140,l.ghostery.com,A,1,343822140,1,343910360,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 88220, 0
192.168.1.102,8.8.8.8,10070,346823812,scontent.xx.fbcdn.net,AAAA,1,346823812,1,346884231,0,,81,109,2a03:2880:f022:b:face:b00c:0:3, 60419, 0
192.168.1.102,8.8.8.8,26850,384034621,abcnews.go.com,A,1,384034621,1,384081120,1,abcnews.gns.go.com,74,116,68.71.209.234, 46499, 0
192.168.1.102,8.8.8.8,9489,395378839,l.ghostery.com,A,1,395378839,1,395443265,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 64426, 0
192.168.1.102,8.8.8.8,56176,431356175,abcnews.go.com,A,1,431356175,1,431446534,1,abcnews.gns.go.com,74,116,68.71.209.235, 90359, 0
192.168.1.102,8.8.8.8,50519,479421540,scontent.xx.fbcdn.net,AAAA,1,479421540,1,479480918,0,,81,109,2a03:2880:f00d:115:face:b00c:0:3, 59378, 0
192.168.1.102,8.8.8.8,36446,123327721,scontent.xx.fbcdn.net,A,1,123327721,1,123385839,0,,81,97,31.13.77.12, 58118, 0
192.168.1.102,8.8.8.8,35287,479790049,l.ghostery.com,A,1,479790049,1,479865869,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 75820, 0
192.168.1.102,8.8.8.8,45924,509324848,l.ghostery.com,A,1,509324848,1,509400379,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,54.165.93.73, 75531, 0
192.168.1.102,8.8.8.8,4386,125613125,traffic.outbrain.com,A,1,125613125,1,125669642,1,prod.outbrain.map.fastlylb.net,80,188,151.101.0.68, 56517, 0
192.168.1.102,8.8.8.8,37730,182101482,traffic.outbrain.com,A,1,182101482,1,182166358,1,prod.outbrain.map.fastlylb.net,80,188,151.101.0.68, 64876, 0
192.168.1.102,8.8.8.8,41444,582330348,l.ghostery.com,A,1,582330348,1,582399181,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 68833, 0
192.168.1.102,8.8.8.8,12908,633637682,l.ghostery.com,A,1,633637682,1,633715794,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,54.165.93.73, 78112, 0
192.168.1.102,8.8.8.8,45394,694677269,l.ghostery.com,A,1,694677269,1,694747155,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 69886, 0
192.168.1.102,8.8.8.8,52192,750569678,l.ghostery.com,A,1,750569678,1,750644590,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,34.197.153.173, 74912, 0
192.168.1.102,8.8.8.8,59172,777705500,a416.w3.akamai.net,AAAA,1,777705500,1,777783815,0,,78,140,, 78315, 0
192.168.1.102,8.8.8.8,50322,793291494,l.ghostery.com,A,1,793291494,1,793352247,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 60753, 0
192.168.1.102,8.8.8.8,4172,811409387,l.ghostery.com,A,1,811409387,1,811464691,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,54.165.93.73, 55304, 0
192.168.1.102,8.8.8.8,13891,849540121,l.ghostery.com,A,1,849540121,1,849603695,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,54.165.93.73, 63574, 0
192.168.1.102,8.8.8.8,55,91283250,push.finanzen.net,AAAA,2,91439630,2,91463711,0,,77,142,, 180461, 156380
192.168.1.102,8.8.8.8,3017,949190282,2-edge-chat.facebook.com,A,2,949282887,2,949301553,1,star.c10r.facebook.com,84,124,31.13.77.6, 111271, 92605
192.168.1.102,8.8.8.8,31444,1007778227,l.ghostery.com,A,1,1007778227,1,1007855600,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,34.197.153.173, 77373, 0
192.168.1.102,8.8.8.8,49769,1013463741,abcnews.go.com,A,1,1013463741,1,1013538985,1,abcnews.gns.go.com,74,116,68.71.209.234, 75244, 0
192.168.1.102,8.8.8.8,55467,1026180863,reliefweb.int,A,1,1026180863,1,1026259505,0,,73,89,162.249.108.158, 78642, 0
192.168.1.102,8.8.8.8,37640,1038477293,l.ghostery.com,A,1,1038477293,1,1038558010,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 80717, 0
192.168.1.102,8.8.8.8,42268,1042423316,instagram.com,A,1,1042423316,1,1042480454,0,,73,201,52.204.243.56, 57138, 0
192.168.1.102,8.8.8.8,22669,1152820737,www.europeanaffairs.media,A,2,1152904194,2,1152976174,0,,85,101,176.9.67.113, 155437, 83457
192.168.1.102,8.8.8.8,17263,1226229905,l.ghostery.com,A,1,1226229905,1,1226296966,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,54.165.93.73, 67061, 0
192.168.1.102,8.8.8.8,30043,1239001402,a-0001.a-msedge.net,AAAA,1,1239001402,1,1239056965,0,,79,139,, 55563, 0
192.168.1.102,8.8.8.8,5169,1323918359,l.ghostery.com,A,2,1324011274,2,1324047787,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 129428, 92915
192.168.1.102,8.8.8.8,42683,1396611666,l.ghostery.com,A,1,1396611666,1,1396681362,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 69696, 0
192.168.1.102,8.8.8.8,6266,1397543080,p0-gateway-1540626597.us-west-1.elb.amazonaws.com,AAAA,1,1397543080,1,1397618951,0,,109,190,, 75871, 0
192.168.1.102,8.8.8.8,50510,321664282,e2021.g.akamaiedge.net,A,1,321664282,1,321756539,0,,82,98,23.198.111.26, 92257, 0
192.168.1.102,8.8.8.8,33591,1529599250,l.ghostery.com,A,1,1529599250,1,1529671765,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,52.204.126.112, 72515, 0
192.168.1.102,8.8.8.8,15606,1574825675,l.ghostery.com,A,1,1574825675,1,1574896771,1,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,74,188,34.197.153.173, 71096, 0
192.168.1.102,8.8.8.8,38385,1337049010,cdn.timesofisrael.com,A,1,1337049010,1,1337141259,1,cds.p2r4b5i7.hwcdn.net,81,149,205.185.216.42, 92249, 0
192.168.1.102,8.8.8.8,4974,1579348213,fxn.ws,AAAA,1,1579348213,1,1579428144,0,,66,137,, 79931, 0
192.168.1.102,8.8.8.8,38206,1026196443,blackchristiannews.com,A,1,1026196443,1,1026287602,0,,82,114,104.25.155.25, 91159, 0
192.168.1.102,8.8.8.8,11312,754764749,videos.francetv.fr,A,1,754764749,0,0,0,,78,0,, 0, 0
192.168.1.102,8.8.8.8,12195,1431222340,www.bing.com,A,1,1431222340,1,1431300850,2,a-0001.a-msedge.net,72,164,204.79.197.200, 78510, 0
192.168.1.102,8.8.8.8,48394,633239408,scontent-sea1-1.xx.fbcdn.net,A,1,633239408,1,633322360,0,,88,104,31.13.76.107, 82952, 0
192.168.1.102,8.8.8.8,40723,1014022544,gp1.adn.v2cdn.net,AAAA,1,1014022544,1,1014107899,0,,77,121,, 85355, 0
192.168.1.102,8.8.8.8,10645,698766407,videos-pub.ftv-publicite.fr,AAAA,1,698766407,1,698844915,0,,87,161,, 78508, 0
192.168.1.102,8.8.8.8,15143,694695247,a550.g1.akamai.net,A,1,694695247,1,694781956,0,,78,110,172.56.140.74, 86709, 0
192.168.1.102,8.8.8.8,27933,849544896,sp1.convertro.com,AAAA,1,849544896,1,849604108,0,,77,159,, 59212, 0
192.168.1.102,8.8.8.8,27293,398201584,www.zdnet.co.kr,AAAA,1,398201584,1,398280262,0,,75,133,, 78678, 0
192.168.1.102,8.8.8.8,56288,398122422,www.zdnet.co.kr,A,1,398122422,1,398200333,0,,75,91,211.43.191.215, 77911, 0
192.168.1.102,8.8.8.8,59,554200231,securemail.myhosting.com,A,2,554326022,2,554349796,0,,84,100,168.144.68.119, 149565, 125791
192.168.1.102,8.8.8.8,55400,1579873662,live.foxnews.com,A,1,1579873662,1,1579931947,1,redirect.tpa.foxnews.com,76,119,66.230.193.63, 58285, 0
192.168.1.102,8.8.8.8,28852,6372618,www.npttech.com,A,1,6372618,1,6464192,0,,75,107,104.18.37.50, 91574, 0
192.168.1.102,8.8.8.8,53924,6537757,business-insider-d.openx.net,A,1,6537757,1,6625786,0,,88,104,173.241.250.220, 88029, 0
192.168.1.102,8.8.8.8,38259,324964610,prod.appnexus.map.fastly.net,AAAA,1,324964610,1,325023925,0,,88,149,, 59315, 0
192.168.1.102,8.8.8.8,64059,1226597822,ssl.bingnewspubhub.bingnewspublishercenterase.p.azurewebsites.net,AAAA,2,1226684126,2,1226697922,0,,125,202,, 100100, 86304
192.168.1.102,8.8.8.8,19985,356763364,prod.k.ssl.global.fastlylb.net,AAAA,1,356763364,1,356850395,0,,90,151,, 87031, 0
192.168.1.102,8.8.8.8,48555,216155482,s.npr.org,A,1,216155482,1,216294041,2,e4539.g.akamaiedge.net,69,160,23.198.107.76, 138559, 0
192.168.1.102,8.8.8.8,6942,323024103,d.ssl.global.fastly.net,AAAA,1,323024103,1,323093615,0,,83,144,, 69512, 0
192.168.1.102,8.8.8.8,7749,1397049917,cs9.wpc.v0cdn.net,A,1,1397049917,1,1397103114,0,,77,93,72.21.81.200, 53197, 0
192.168.1.102,8.8.8.8,9515,1401113860,ocsp.usertrust.com,A,1,1401113860,1,1401185872,0,,78,94,178.255.83.1, 72012, 0
192.168.1.102,8.8.8.8,10636,397582936,www.zdnet.be,A,1,397582936,1,397660340,0,,72,88,178.208.39.219, 77404, 0
192.168.1.102,8.8.8.8,65161,219808621,careers-npr.icims.com,A,1,219808621,1,219945067,2,e10784.a.akamaiedge.net,81,175,23.41.184.49, 136446, 0
192.168.1.102,8.8.8.8,22478,398043072,www.zdnet.co.kr,A,1,398043072,1,398121339,0,,75,91,211.43.191.215, 78267, 0
192.168.1.102,8.8.8.8,49110,698686871,videos-pub.ftv-publicite.fr,A,1,698686871,1,698765916,0,,87,103,212.95.71.231, 79045, 0
192.168.1.102,8.8.8.8,10125,6465705,www.npttech.com,A,1,6465705,1,6543834,0,,75,107,104.18.37.50, 78129, 0
192.168.1.102,8.8.8.8,16401,793347614,atlas.c10r.facebook.com,AAAA,1,793347614,1,793397437,0,,83,111,2a03:2880:f022:2:face:b00c:0:8c, 49823, 0
192.168.1.102,8.8.8.8,14508,397662031,www.zdnet.be,A,1,397662031,1,397742155,0,,72,88,178.208.39.219, 80124, 0
192.168.1.102,8.8.8.8,14552,698599301,videos-pub.ftv-publicite.fr,A,1,698599301,1,698685979,0,,87,103,212.95.71.231, 86678, 0
192.168.1.102,8.8.8.8,45702,6544424,www.npttech.com,AAAA,1,6544424,1,6631676,0,,75,131,2400:cb00:2048:1::6812:2432, 87252, 0
192.168.1.102,8.8.8.8,16211,398396887,a1768.b.akamai.net,A,1,398396887,1,398489237,0,,78,110,165.254.58.43, 92350, 0
192.168.1.102,8.8.8.8,24314,1578690406,radio.foxnews.com,A,2,1578783737,2,1578815982,2,e6338.b.akamaiedge.net,77,167,23.41.247.126, 125576, 93331
192.168.1.102,8.8.8.8,54881,122913238,ss.symcd.com,A,1,122913238,1,123021070,2,e8218.dscb1.akamaiedge.net,72,174,23.49.139.27, 107832, 0
192.168.1.102,8.8.8.8,56123,1042300168,thomsonreuters.com,A,1,1042300168,1,1042379478,0,,78,110,164.57.192.62, 79310, 0
192.168.1.102,8.8.8.8,4149,1399178828,cdnvideo.ibt.com,A,2,1399271176,2,1399288879,2,gs1.wac.v3cdn.net,76,158,93.184.216.229, 110051, 92348
192.168.1.102,8.8.8.8,2660,1580689689,d83fhchenkrky.cloudfront.net,AAAA,1,1580689689,1,1580750904,0,,88,169,, 61215, 0
192.168.1.102,8.8.8.8,23729,694695246,e12280.g.akamaiedge.net,A,1,694695246,1,694774062,0,,83,115,165.254.1.250, 78816, 0
192.168.1.102,8.8.8.8,18415,754764748,www.buzzfeed.com,A,1,754764748,1,754825172,1,http2.buzzfeed.map.fastlylb.net,76,185,151.101.129.63, 60424, 0
192.168.1.102,8.8.8.8,9399,28278496,e8960.e2.akamaiedge.net,A,1,28278496,1,28384715,0,,83,99,23.41.190.161, 106219, 0
192.168.1.102,8.8.8.8,40416,870025,d2tpbry8f62bv9.cloudfront.net,A,1,870025,1,969762,0,,89,217,52.84.50.77, 99737, 0
192.168.1.102,8.8.8.8,5369,220313608,api.npr.org,A,1,220313608,1,220392289,0,,71,87,216.35.221.71, 78681, 0
192.168.1.102,8.8.8.8,2015,12631327,it.businessinsider.com,A,1,12631327,1,12749708,0,,82,210,52.84.21.80, 118381, 0
192.168.1.102,8.8.8.8,17230,345908823,e8037.g.akamaiedge.net,AAAA,1,345908823,1,345984282,0,,82,143,, 75459, 0
192.168.1.102,8.8.8.8,33748,219485949,onlyagame.wbur.org,AAAA,1,219485949,1,219563919,0,,78,162,, 77970, 0
192.168.1.102,8.8.8.8,60491,1401023918,ocsp.ssl.com,A,1,1401023918,1,1401112942,1,ocsp.usertrust.com,72,117,178.255.83.1, 89024, 0
192.168.1.102,8.8.8.8,49971,1020502337,www.telegraph.co.uk,A,1,1020502337,1,1020589508,3,a756.f1.akamai.net,79,209,165.254.238.217, 87171, 0
192.168.1.102,8.8.8.8,55871,1397694989,player.newsweek.com,A,2,1397787353,2,1397792930,1,d1pjxjtk4jr7qj.cloudfront.net,79,250,52.84.21.48, 97941, 92364
192.168.1.102,8.8.8.8,29600,1041085299,ar.reuters.com,A,2,1041178182,2,1041220600,1,ar.reutersmedia.net,74,235,52.84.21.107, 135301, 92883
192.168.1.102,8.8.8.8,58118,120042606,pusher-js-production.pusher.netdna-cdn.com,A,1,120042606,1,120107707,0,,102,118,23.111.9.14, 65101, 0
192.168.1.102,8.8.8.8,42234,12678062,a1711.g1.akamai.net,A,1,12678062,1,12807716,0,,79,111,172.56.140.72, 129654, 0
192.168.1.102,8.8.8.8,11649,793218056,sp1.convertro.com,A,1,793218056,1,793285529,0,,77,205,52.71.208.179, 67473, 0
192.168.1.102,8.8.8.8,7045,1431921239,e11572.g.akamaiedge.net,A,1,1431921239,1,1432011369,0,,83,99,23.48.157.139, 90130, 0
192.168.1.102,8.8.8.8,5519,32069302,k.global-ssl.fastly.net,A,1,32069302,1,32147312,0,,83,147,151.101.0.69, 78010, 0
192.168.1.102,8.8.8.8,15193,1676907,drcwo519tnci7.cloudfront.net,A,1,1676907,1,1776946,0,,88,104,52.84.17.60, 100039, 0
192.168.1.102,8.8.8.8,26101,1013548652,e9478.x.akamaiedge.net,A,2,1013641980,2,1013647136,0,,82,98,23.200.94.239, 98484, 93328
192.168.1.102,8.8.8.8,62028,479739084,cx.atdmt.com,A,1,479739084,1,479800840,1,atlas.c10r.facebook.com,72,122,31.13.77.2, 61756, 0
192.168.1.102,8.8.8.8,9174,1040685250,af.reuters.com,A,1,1040685250,1,1040740597,1,af.reutersmedia.net,74,139,34.248.152.151, 55347, 0
192.168.1.102,8.8.8.8,23543,1492373204,e11572.g.akamaiedge.net,AAAA,1,1492373204,1,1492434003,0,,83,144,, 60799, 0
192.168.1.102,8.8.8.8,63713,1042721245,risk.thomsonreuters.com,A,2,1042814368,2,1042853712,2,e11700.x.akamaiedge.net,83,182,23.200.213.51, 132467, 93123
192.168.1.102,8.8.8.8,56760,480770026,d2tpbry8f62bv9.cloudfront.net,A,1,480770026,1,480889707,0,,89,217,52.84.50.216, 119681, 0
192.168.1.102,8.8.8.8,54800,346408044,asset.pagefair.com,A,1,346408044,1,346482341,1,asset-pagefair-com.pagefairlimited.netdna-cdn.com,78,154,23.111.9.30, 74297, 0
192.168.1.102,8.8.8.8,2485,113405898,e9478.x.akamaiedge.net,AAAA,1,113405898,1,113467364,0,,82,143,, 61466, 0
192.168.1.102,8.8.8.8,17091,1012861674,star.c10r.facebook.com,AAAA,1,1012861674,1,1012922692,0,,82,110,2a03:2880:f022:6:face:b00c:0:2, 61018, 0
192.168.1.102,8.8.8.8,40336,180756208,d2tpbry8f62bv9.cloudfront.net,A,1,180756208,1,180902148,0,,89,217,52.84.50.5, 145940, 0
192.168.1.102,8.8.8.8,56977,218450185,fonts.gstatic.com,A,1,218450185,1,218533087,1,gstaticadssl.l.google.com,77,305,172.56.146.46, 82902, 0
192.168.1.102,8.8.8.8,8220,399003907,cbsi.secure.force.com,A,1,399003907,1,399080270,3,na39-phx.phx.r.force.com,81,200,136.147.43.99, 76363, 0
192.168.1.102,8.8.8.8,27803,1226657897,go.microsoft.com,A,1,1226657897,1,1226755928,2,e11290.dspg.akamaiedge.net,76,171,23.198.108.23, 98031, 0
192.168.1.102,8.8.8.8,54155,1249779093,0.gravatar.com,A,2,1249872483,2,1250085303,0,,74,90,192.0.73.2, 306210, 93390
192.168.1.102,8.8.8.8,1393,1250288628,0.gravatar.com,A,1,1250288628,1,1250364794,0,,74,90,192.0.73.2, 76166, 0
192.168.1.102,8.8.8.8,60227,206154511,www.bing.com,A,1,206154511,1,206247273,2,a-0001.a-msedge.net,72,164,204.79.197.200, 92762, 0
192.168.1.102,8.8.8.8,27273,1250365330,0.gravatar.com,AAAA,2,1250457859,2,1250459025,0,,74,136,, 93695, 92529
192.168.1.102,8.8.8.8,32202,1401679605,gs1.wpc.v3cdn.net,AAAA,2,1401772237,2,1401791155,0,,77,133,, 111550, 92632
192.168.1.102,8.8.8.8,40144,197305503,merlin.abc.go.com,A,1,197305503,1,197365922,0,,77,93,68.71.208.225, 60419, 0
192.168.1.102,8.8.8.8,21060,395325874,ps.ns-cdn.com,A,1,395325874,1,395425274,2,d24d0kvrm1726c.cloudfront.net,73,153,52.84.19.206, 99400, 0
192.168.1.102,8.8.8.8,64689,219433766,www.maximumfun.org,AAAA,1,219433766,1,219504323,0,,78,142,, 70557, 0
192.168.1.102,8.8.8.8,57024,220173684,www.yahoo.com,A,1,220173684,1,220247380,1,hr-mig-atsv2.wg1.b.yahoo.com,73,138,206.190.36.105, 73696, 0
192.168.1.102,8.8.8.8,45858,1326693682,www.slate.com,A,1,1326693682,1,1326782339,2,a1503.g.akamai.net,73,175,172.56.140.83, 88657, 0
192.168.1.102,8.8.8.8,3331,1579597728,www.foxbusiness.com,A,2,1579691462,2,1579748097,2,a1277.dscf1.akamai.net,79,195,165.254.238.240, 150369, 93734
192.168.1.102,8.8.8.8,62513,12250326,businessinsider.sg,A,1,12250326,1,12318210,0,,78,94,202.9.36.7, 67884, 0
192.168.1.102,8.8.8.8,16394,220248219,c1.rfihub.net,A,1,220248219,1,220379984,2,e4995.g.akamaiedge.net,73,164,23.198.163.204, 131765, 0
192.168.1.102,8.8.8.8,21299,1397392932,w.graphiq.com,A,1,1397392932,1,1397479933,0,,73,105,104.16.61.7, 87001, 0
192.168.1.102,8.8.8.8,37571,118250608,a-0001.a-msedge.net,A,1,118250608,1,118309799,0,,79,111,204.79.197.200, 59191, 0
192.168.1.102,8.8.8.8,29253,429222679,a-0001.a-msedge.net,A,1,429222679,1,429282635,0,,79,111,204.79.197.200, 59956, 0
192.168.1.102,8.8.8.8,42090,812483123,theeconomist.tumblr.com,AAAA,1,812483123,1,812572492,0,,83,160,, 89369, 0
192.168.1.102,8.8.8.8,4938,9783979,cs9.wac.phicdn.net,A,1,9783979,1,9896831,0,,78,94,72.21.91.29, 112852, 0
192.168.1.102,8.8.8.8,10924,93552496,static2.businessinsider.com,A,2,93708741,2,94012399,2,e12402.d.akamaiedge.net,87,174,23.48.157.64, 459903, 156245
192.168.1.102,8.8.8.8,46204,446902837,computerworld.com,AAAA,1,446902837,1,446980045,0,,77,142,, 77208, 0
192.168.1.102,8.8.8.8,14134,119660083,e10883.g.akamaiedge.net,A,1,119660083,1,119790389,0,,83,99,23.198.167.75, 130306, 0
192.168.1.102,8.8.8.8,18874,1202811127,en.farsnews.com,A,2,1202899256,2,1202982954,0,,75,107,178.22.78.2, 171827, 88129
192.168.1.102,8.8.8.8,13988,1153158892,en.farsnews.com,A,1,1153158892,1,1153237962,0,,75,107,178.22.78.2, 79070, 0
192.168.1.102,8.8.8.8,18419,1338454515,s.gycs.b.yahoodns.net,A,1,1338454515,1,1338514788,0,,81,113,216.115.100.123, 60273, 0
192.168.1.102,8.8.8.8,5130,1022400378,www.arabamericannews.com,A,1,1022400378,1,1022478833,1,arabamericannews.com,84,114,52.44.54.45, 78455, 0
192.168.1.102,8.8.8.8,54468,754886699,t.co,AAAA,1,754886699,1,754973274,0,,64,133,, 86575, 0
192.168.1.102,8.8.8.8,52489,5977791,e1650.g.akamaiedge.net,AAAA,1,5977791,1,6029967,0,,82,143,, 52176, 0
192.168.1.102,8.8.8.8,16822,1436821341,edigitalsurvey.com,AAAA,1,1436821341,1,1436891709,0,,78,131,, 70368, 0
192.168.1.102,8.8.8.8,20493,220604155,thin.npr.org,AAAA,1,220604155,1,220685374,0,,72,121,, 81219, 0
192.168.1.102,8.8.8.8,24333,1578890729,foxnewsinsider.com,A,1,1578890729,1,1578950266,0,,78,94,66.230.193.63, 59537, 0
